code,code_level,food_category,food_group,major_food_code,minor_food_code,units,rse_indicator_,percentage_change_since_2021_22,percentage_change_since_2019_20,significance,trend_since_2019_20_,reliability_of_3_year_percent_relative_se,year,quantity
334,3,,,Salt,,g,High,28.66034507,9.98951852,,,6.542246695,1978,27.09684027
339,3,,,Soya and novel protein foods,,g,High,16.59233785,-5.541656473,,,6.485196489,1978,1.13013539
340344,2,,Soft drinks,,,ml,Low,-10.19017173,-9.523488962,yes,DOWN,1.882622546,1978,
340,3,,,"Soft drinks, concentrated, not low calorie [note 10]",,ml,Medium,-31.59450758,1.987492717,,,4.318436076,1978,
341,3,,,"Soft drinks, not concentrated,  not low calorie",,ml,Medium,-15.63138606,-17.06273551,yes,DOWN,3.117665992,1978,
343,3,,,"Soft drinks, concentrated, low calorie [note 10]",,ml,Medium,-8.71207347,-24.04965787,yes,DOWN,3.622732384,1978,
344,3,,,"Soft drinks, not concentrated, low calorie",,ml,Medium,3.859716408,3.81733073,,,2.881314296,1978,
350355,2,,Confectionery,,,g,Low,-1.279211455,-0.909078015,,,2.912850964,1978,
350,3,,,Chocolate bars - solid,,g,Low,-1.998371153,6.604630218,,,2.166593686,1978,
351,3,,,Chocolate bars - filled,,g,Medium,5.628841262,-4.570578147,,,2.751947228,1978,
352,3,,,Chewing gum,,g,High,-31.12595087,-43.11180598,yes,DOWN,5.622181255,1978,
353,3,,,Mints and boiled sweets,,g,Low,-4.507244946,-0.281843103,,,6.114568623,1978,
35301,4,,,,Mints,g,High,10.29895537,-2.016803866,,,8.510468705,1978,
35302,4,,,,Boiled sweets,g,Low,-5.137435358,-0.194385484,,,6.340934419,1978,
354,3,,,"Fudges, toffees, caramels",,g,High,-33.79343415,-23.86339192,,,14.82369148,1978,
355,3,,,Takeaway confectionery,,g,Very High,58.50234769,-26.21713106,,,31.55573255,1978,
380389,2,,Alcoholic drinks,,,ml,Low,-11.35041139,-14.43046711,yes,DOWN,2.425452239,1978,
381,3,,,Beers,,ml,High,-3.98039884,9.906984816,,,5.011303673,1978,
382,3,,,Lagers and continental beers,,ml,Medium,-25.059493,-28.86468931,yes,DOWN,4.401992461,1978,
383,3,,,Ciders and perry,,ml,High,3.721134442,-2.780994966,,,6.044604158,1978,
384,3,,,Wine and champagne,,ml,Medium,-3.260507123,-13.66226784,,DOWN,3.04666762,1978,
38402,4,,,,"Champagne, sparkling wines and wine with mixer",ml,High,-21.12777711,-18.91981169,,,6.495230751,1978,
38403,4,,,,Table wine,ml,Medium,-1.148057911,-13.13089363,,DOWN,3.153378354,1978,
385,3,,,Spirits with mixer,,ml,Very High,-21.31996391,-20.40093388,,,9.633478044,1978,
386,3,,,Fortified wines,,ml,High,12.60101568,-21.84753966,,,9.618896329,1978,
387,3,,,Spirits,,ml,Medium,-18.69222893,-16.6301933,,,4.290683277,1978,
388,3,,,Liqueurs and cocktails,,ml,High,-7.05419856,39.68908996,,,9.195306759,1978,
389,3,,,Alcopops,,ml,Very High,-5.414961258,45.33428894,,,16.06611137,1978,
cat520,1,Milk and milk products excluding cheese,,,,ml,Very Low,-6.228009964,-12.16152778,yes,DOWN,1.160534784,1979,2765.018239
4006,2,,"Liquid wholemilk, including school and welfare",,,ml,Medium,16.17784054,-2.291519879,,,3.447841135,1979,2449.653115
4,3,,,"Liquid wholemilk, full price",,ml,Medium,16.17784054,-2.291519879,,,3.447841135,1979,2423.873019
402,4,,,,UHT milk,ml,Very High,162.1508856,60.8876154,,,21.60750191,1979,24.23873019
403,4,,,,Sterilised,ml,,,,,,,1979,121.193651
404,4,,,,Pasteurised/ homogenised,ml,Medium,15.020987,-2.936824972,,,3.469356076,1979,2278.440638
501,3,,,School milk  [note 6],,ml,,,,,,,1979,12.28539774
601,3,,,Welfare milk [note 11],,ml,,,,,,,1979,13.49469864
9017,2,,Other milk and cream,,,ml,Low,-10.35051625,-14.22742675,yes,DOWN,1.340801395,1979,315.3651232
15,3,,,Skimmed milks,,ml,Low,-11.433989,-19.72221926,yes,DOWN,1.508270529,1979,10.89616199
1502,4,,,,Fully skimmed milk,ml,Medium,-12.39207856,-22.44029809,yes,DOWN,4.508393139,1979,4.358464794
1503,4,,,,Semi-skimmed milk,ml,Low,-11.28151781,-19.27765903,yes,DOWN,1.622485259,1979,6.537697191
901,3,,,Condensed or evaporated milk,,eq ml,Very High,64.6797474,44.84030648,,,11.57777926,1979,115.3060935
11,3,,,Infant milks,,eq ml,Very High,11.5521107,-53.20537292,yes,DOWN,12.71053783,1979,40.54079995
1102,4,,,,Infant or baby milks - ready to drink,eq ml,Very High,-36.24121156,-36.79997557,,,24.23271295,1979,4.054079995
1103,4,,,,Infant or baby milks - dried,eq ml,Very High,17.34054917,-53.99132377,yes,DOWN,13.55667267,1979,36.48671995
1201,3,,,Instant dried milk,,eq ml,Very High,-76.65962899,47.64580438,,,49.64967882,1979,77.34257917
13,3,,,Yoghurt and fromage frais,,ml,Low,-10.99785999,-12.76283849,yes,DOWN,1.731951197,1979,51.17861176
1301,4,,,,Yoghurt,ml,Low,-11.6174533,-12.50241043,yes,DOWN,1.776910971,1979,51.17861176
1302,4,,,,Fromage frais,ml,High,3.268188699,-17.59605897,,,6.465391525,1979,
16,3,,,Other milks and dairy desserts,,ml,Medium,-0.719685355,28.42186154,yes,,3.962553224,1979,2.724040496
1603,4,,,,Dairy desserts - not frozen,ml,Medium,6.833344462,-6.247523513,,,3.652272509,1979,2.043030372
1605,4,,,,Dried milk products,ml,Very High,-81.45242013,-93.55972103,,,60.48509365,1979,
1607,4,,,,Milk drinks and other milks [note 7],ml,Medium,-10.53080782,1.671070708,,,5.27687065,1979,0.681010124
1608,4,,,,Non-dairy milk substitutes [note 7],ml,High,0.554311591,60.20532712,yes,UP,6.077231901,1979,
17,3,,,Cream,,ml,Medium,-11.53553463,6.320675123,,,2.862114526,1979,17.37683636
22023,2,,Cheese,,,g,Low,-5.478671056,-1.50112128,,,1.389298395,1979,108.6852025
22,3,,,Natural cheese,,g,Low,-6.557987916,-3.046263245,,,1.433792444,1979,102.075573
2201,4,,,,Hard cheese - cheddar type,g,Low,-2.581912598,1.394545409,,,1.710825319,1979,71.71271633
2202,4,,,,Hard cheese - other uk or foreign equivalent,g,Medium,-25.10541383,-19.0791482,,,4.316442662,1979,17.48810113
2203,4,,,,Hard cheese - edam or other foreign,g,Medium,-16.23335916,-18.64178098,,DOWN,3.740617699,1979,5.953166715
2205,4,,,,Cottage cheese,g,High,-26.98165436,-33.20447434,,DOWN,9.001615495,1979,3.045499072
2206,4,,,,Soft natural cheese,g,Low,-4.120556051,1.675746272,,,2.625812783,1979,3.876089729
2301,3,,,Processed cheese,,g,Medium,6.26053498,16.21294639,,,3.691143546,1979,6.609629564
31041,2,,Carcase meat,,,g,Medium,-0.773010666,-14.75230465,yes,DOWN,2.43464277,1979,435.882301
31,3,,,Beef and veal,,g,Medium,-0.633263651,-11.45020574,,DOWN,2.711156546,1979,211.6690753
3102,4,,,,Beef joints - on the bone,g,Very High,-34.72836341,-24.99123061,,,40.78592833,1979,18.87821245
3103,4,,,,Beef joints - boned,g,Very High,4.524267163,3.779860861,,,9.38559409,1979,60.3188337
3104,4,,,,Beef steak - less expensive,g,Medium,-20.08560604,-17.92348599,,DOWN,4.759816166,1979,54.12610456
3105,4,,,,Beef steak - more expensive,g,Medium,-14.90795228,-35.14211397,yes,DOWN,5.205743684,1979,27.30774085
3106,4,,,,Minced beef,g,Medium,7.705314475,-6.975887839,,,3.0617315,1979,49.24326785
3107,4,,,,All other beef and veal,g,Very High,1009.850861,132.1555556,,,60.61164495,1979,1.794915862
36,3,,,Mutton and lamb,,g,High,7.050031637,-30.1857499,,DOWN,7.854116229,1979,120.5513738
3601,4,,,,Mutton,g,Very High,15.43121972,-58.77556882,,,36.06262348,1979,1.894766695
3602,4,,,,Lamb joints,g,Very High,27.7108128,-15.15202246,,,12.08390147,1979,69.81659214
3603,4,,,,Lamb chops,g,High,-19.26998204,-26.23284545,,DOWN,7.668606648,1979,35.74421178
3604,4,,,,All other lamb,g,High,-5.984349919,-55.40793777,,DOWN,21.94034115,1979,13.0958032
41,3,,,Pork,,g,Medium,-5.302343211,-10.43424185,,DOWN,3.64045624,1979,103.6618519
4101,4,,,,Pork joints,g,High,-21.22932762,-15.53314027,,,6.035515381,1979,45.79262128
4102,4,,,,Pork chops,g,High,13.50788889,-24.95151904,,,8.10232832,1979,39.31300892
4103,4,,,,Pork fillets and steaks,g,High,0.72324102,-10.27284064,,,5.346732336,1979,5.636421013
4104,4,,,,All other pork,g,High,6.638515956,6.788229208,,,6.686721686,1979,12.91980073
46095,2,,Non-carcase meat and meat products,,,g,Low,0.564117789,-8.610678126,yes,DOWN,1.266863969,1979,723.6335364
46,3,,,Liver,,g,Very High,-54.62864777,-34.1110152,,,14.3959556,1979,38.09481109
4603,4,,,,Ox liver,g,Very High,15.50185737,-65.85229314,,,46.15769288,1979,7.30508637
4604,4,,,,Lambs liver,g,Very High,-0.717455552,-13.15132258,,,17.87857453,1979,18.79515179
4605,4,,,,Pigs liver,g,Very High,-68.60854904,33.48502532,,,27.6135487,1979,11.30860581
4607,4,,,,All other liver,g,Very High,-86.43256584,-82.97411545,yes,,22.36904728,1979,0.685967125
51,3,,,All offal other than liver,,g,Very High,80.5549302,48.63520014,,,21.19367812,1979,12.60525241
55,3,,,"Bacon and ham, uncooked",,g,High,22.76141095,8.325511983,,,5.97560892,1979,120.2769934
5502,4,,,,"Bacon and ham joints, uncooked",g,Very High,57.72977741,25.0963146,,,17.9386752,1979,29.75851445
5505,4,,,,"Bacon and ham rashers, uncooked",g,Medium,8.886353278,0.575519083,,,2.487578916,1979,90.51847891
58,3,,,"Bacon and ham, cooked",,g,Low,-4.805058864,-7.843210903,,,2.039512795,1979,29.40414291
59,3,,,Cooked poultry not purchased in cans,,g,Medium,5.993619932,-16.18172673,yes,DOWN,3.43442724,1979,7.278214912
5903,4,,,,"Chicken and turkey, cooked",g,Medium,-2.302787917,-15.23199144,,,3.730228119,1979,6.477611272
5904,4,,,,Takeaway chicken,g,High,53.79973971,-19.48370605,,,8.511854091,1979,0.80060364
62,3,,,"Corned beef, canned or sliced",,g,Medium,-10.94345359,-13.37342948,,,5.325198247,1979,21.59659245
66,3,,,Other cooked meat,,g,Medium,-6.062065481,0.030859864,,,4.741987524,1979,13.14641263
71,3,,,Other canned meat and canned meat products,,g,High,0.698081582,-25.38799064,yes,DOWN,6.789006614,1979,39.68154431
74,3,,,"Chicken, uncooked - whole chicken or chicken pieces",,g,Low,-0.959338218,-7.796271371,,DOWN,2.17747481,1979,146.8304944
77,3,,,"Other poultry, uncooked (including frozen)",,g,High,13.33135609,-10.54841857,,,8.052131133,1979,20.14076832
7703,4,,,,"Turkey, uncooked - whole turkey or turkey pieces",g,High,14.12393661,-5.867012768,,,9.084400115,1979,17.40167936
7704,4,,,,"Poultry other than chicken or turkey, uncooked",g,Very High,8.997191209,-30.37412226,,,15.46668276,1979,2.739088958
78,3,,,"Other fresh, chilled and frozen meat",,g,Very High,-60.89808027,129.1141494,,,35.61515302,1979,2.172057587
79,3,,,"Sausages, uncooked - pork",,g,Medium,4.829254788,-0.494068596,,,2.514140526,1979,57.23208168
80,3,,,"Sausages, uncooked - beef and other sausages",,g,Very High,134.5730884,88.3124491,,,28.83494303,1979,50.33399992
83,3,,,"Meat pies and sausage rolls, ready to eat",,g,Medium,-8.91443914,-10.07975456,,,3.778616059,1979,23.36483617
8302,4,,,,"Meat pies, ready to eat",g,High,-13.20670492,-3.467439924,,,5.65353751,1979,17.75727549
8303,4,,,,"Sausage rolls, ready to eat",g,Medium,-4.447695588,-15.54789411,,,4.666041799,1979,5.607560681
84,3,,,"Meat pies, pasties and puddings, frozen or not frozen",,g,Medium,2.045234334,-8.77906629,,,3.072833384,1979,21.70596949
85,3,,,"Burgers, frozen or not frozen",,g,Medium,-0.118527038,0.552168841,,,4.092438645,1979,25.71550213
89,3,,,Ready meals and convenience meat products,,g,Low,-4.184602932,-8.371974964,,,1.983957732,1979,51.82983356
8901,4,,,,"Complete meat-based ready meals, frozen or not frozen",g,Medium,-6.632229428,-10.21414291,,,2.87065059,1979,9.638266025
8902,4,,,,"Other convenience meat products, frozen or not frozen",g,Low,-1.668237644,-6.499276034,,,2.380962791,1979,42.19156754
93,3,,,Pate and delicatessen type sausage,,g,Medium,-12.29281183,-8.933006198,,,3.847183703,1979,13.12216692
9301,4,,,,Pate,g,Medium,-5.395394571,0.940384538,,,5.468931506,1979,
9302,4,,,,Delicatessen type sausages,g,Medium,-13.85744882,-11.09935274,,,4.520638825,1979,13.12216692
94,3,,,Meat pastes and spreads,,g,Very High,-43.23278458,-11.34208984,,,14.29569715,1979,5.683664325
95,3,,,Takeaway meats,,g,Medium,6.899810463,-41.07410421,yes,DOWN,3.745945679,1979,23.41819784
9501,4,,,,Takeaway meat pies and pasties,g,Very High,-0.442203789,-44.15586936,,,18.50306028,1979,4.413164749
9502,4,,,,Takeaway burger and bun,g,High,-18.06311754,-44.62819422,yes,DOWN,7.083912615,1979,2.186711807
9503,4,,,,Takeaway kebabs,g,High,55.88825596,-24.85274994,,,8.801886133,1979,2.00007284
9504,4,,,,Takeaway sausages and saveloys,g,Very High,36.94628729,-40.1389034,yes,DOWN,10.64738517,1979,0.631099598
9505,4,,,,Takeaway meat based meals,g,Medium,2.665859347,-44.15969913,yes,DOWN,4.566746088,1979,14.18714885
9506,4,,,,Takeaway miscellaneous meats,g,Very High,136.4288387,82.65270619,,,28.47808311,1979,
100123,2,,Fish,,,g,Low,-6.926828914,-15.14178002,yes,DOWN,1.881575312,1979,128.7739706
102,3,,,"White fish, fresh, chilled or frozen",,g,High,-6.295711304,-5.615002756,,,6.350359717,1979,45.24287983
10201,4,,,,"White fish, fresh or chilled",g,High,-2.418381962,-20.72105091,,,6.673382534,1979,32.30909996
10202,4,,,,"White fish, frozen",g,Very High,-13.22933578,53.02152036,,,13.33519808,1979,12.93377987
106,3,,,"Herrings and other blue fish, fresh, chilled or frozen",,g,Very High,-9.744267757,-48.11327374,yes,DOWN,10.27800306,1979,2.409988226
10601,4,,,,"Herrings and other blue fish, fresh or chilled",g,Very High,0.643198745,-47.09492531,yes,DOWN,11.49407602,1979,2.409988226
10602,4,,,,"Herrings and other blue fish, frozen",g,Very High,-42.14856419,-53.02085419,,,22.79567556,1979,
107,3,,,"Salmon, fresh, chilled or frozen",,g,High,-16.15112526,11.54563055,,,6.032253051,1979,3.220811657
10701,4,,,,"Salmon, fresh or chilled",g,High,-15.07647178,23.93244324,,,6.351273947,1979,3.220811657
10702,4,,,,"Salmon, frozen",g,Very High,-34.13619163,-64.66438206,yes,DOWN,14.41050561,1979,
10801,3,,,"Blue fish, dried or salted or smoked",,g,Medium,-22.55512103,-23.52584914,yes,DOWN,4.577377204,1979,4.746710425
11401,3,,,"White fish, dried, salted or smoked",,g,High,-48.22163807,-60.72604635,yes,DOWN,8.946564341,1979,5.980520501
117,3,,,Shellfish,,g,Medium,16.53151476,3.963410336,,,4.878889886,1979,2.31230088
11702,4,,,,"Shellfish, fresh or chilled",g,High,13.72579817,5.516150218,,,5.922500226,1979,1.549241589
11703,4,,,,"Shellfish, frozen",g,High,20.82102649,1.807454378,,,8.175315154,1979,0.76305929
118,3,,,Takeaway fish,,g,High,5.14512328,-43.12956781,yes,DOWN,6.003261356,1979,20.31989364
119,3,,,"Salmon, tinned",,g,High,-20.36198826,-32.78297936,,,9.510280894,1979,4.786633883
120,3,,,Other tinned or bottled fish,,g,Medium,-10.87154505,-28.25408135,yes,DOWN,3.729045789,1979,11.27659463
121,3,,,Ready meals and other fish products - frozen or not frozen,,g,Medium,-3.223375215,-13.02064866,yes,DOWN,2.474065499,1979,26.33720065
123,3,,,Takeaway fish meals and fish products,,g,High,-13.78736886,-9.119757237,,,8.859715432,1979,2.140436298
12304,4,,,,Takeaway fish products,g,Very High,-22.09369858,-30.39654446,,,17.53213157,1979,0.439063856
12305,4,,,,Takeaway fish based meals,g,High,-12.00626326,-3.520757303,,,9.708737298,1979,1.701372442
129129,2,,Eggs,,,no.,Low,10.36464654,-10.02379662,,DOWN,1.910931188,1979,3.551634508
135148,2,,Fats,,,g,Low,9.926146148,-3.256319973,,,2.054476125,1979,316.939089
135,3,,,Butter,,g,Medium,4.365830349,3.023748358,,,2.668414345,1979,116.3870342
138,3,,,Margarine,,g,Medium,15.99998242,6.53274933,,,3.168515388,1979,108.8494699
13801,4,,,,Soft margarine,g,Medium,13.94549025,3.350872522,,,3.22292056,1979,75.72576392
13802,4,,,,Other margarine,g,Very High,48.18111828,69.32164523,,,14.17578883,1979,33.12370601
139,3,,,"Lard, cooking fat",,g,Very High,12.5441672,-14.24627414,,,11.19599899,1979,58.60275104
143,3,,,Vegetable and salad oils,,ml,Medium,16.87960031,-4.847639011,,,4.546714089,1979,21.61940883
14304,4,,,,Olive oil,ml,High,4.786509683,-4.066896637,,,5.882135932,1979,4.323881766
14305,4,,,,Other vegetable and salad oils,ml,High,22.37832933,-5.148184884,,,5.76443208,1979,17.29552706
148,3,,,All other fats,,g,Medium,-2.130798897,-15.35995967,yes,DOWN,2.874822252,1979,11.48042497
14802,4,,,,Reduced fat spreads,g,Medium,-3.528818285,-19.3401093,yes,DOWN,3.639487891,1979,3.44412749
14803,4,,,,Low fat spreads,g,High,2.016559618,-3.961110882,,,6.932301304,1979,5.280995485
14805,4,,,,Suet and dripping,g,Very High,-16.88060784,-41.78129362,,,13.31364131,1979,0.459216999
14807,4,,,,Imitatation cream,g,High,0.397237085,-7.239510733,,,6.536216298,1979,2.296084993
150154,2,,Sugar and preserves,,,g,Low,-6.189871786,-10.71364598,,DOWN,2.508044709,1979,471.2414491
150,3,,,Sugar,,g,Medium,-3.251668146,-9.574130135,,DOWN,3.366334324,1979,404.8043904
151,3,,,Jams and fruit curds,,g,Medium,-15.49832939,-15.00425028,,DOWN,3.896905065,1979,31.52030675
152,3,,,Marmalade,,g,High,10.03159412,-6.968099371,,,6.03545222,1979,22.07192873
153,3,,,"Syrup, treacle",,g,High,-26.32209048,-19.68373123,,,7.893429306,1979,6.615095622
154,3,,,Honey,,g,Medium,-9.354116118,-10.04606831,,,5.722361767,1979,6.229727622
t4,1,"Fresh and processed fruit and vegetables, including potatoes",,,,g,Low,-2.590761,-8.816872,yes,DOWN,1.082521,1979,3371.507969
cat730,1,"Fresh and processed vegetables, including potatoes",,,,g,Very Low,0.493069355,-6.815979407,yes,DOWN,1.014836943,1979,2575.270337
cat701,1,Fresh and processed potatoes,,,,g,Low,4.707295137,-5.587766784,,DOWN,1.290958351,1979,1372.101911
155,3,,,Fresh potatoes,,g,Low,5.918558064,-5.516145758,,DOWN,1.732171197,1979,1248.810206
15505,4,,,,Fresh new potatoes [note 7],g,Medium,25.293437,-5.139855909,,,3.541358503,1979,524.0916178
15506,4,,,,Fresh baking potatoes [note 7],g,Medium,22.72270624,9.538632849,,,4.034926601,1979,292.8255903
15504,4,,,,Other fresh potatoes [note 7],g,Low,-1.381387709,-9.226195109,,DOWN,2.160587496,1979,431.8929977
cat710,2,Processed potatoes,,,,g,Low,3.070633482,-5.687035429,,DOWN,1.642831865,1979,123.2917048
197,3,,,Chips and takeaway chips,,g,Low,10.77621843,-8.165989306,,DOWN,2.294815139,1979,84.29376037
19702,4,,,,Chips - frozen or not frozen,g,Medium,10.04190063,2.612784097,,,2.584949257,1979,39.63070496
19703,4,,,,Takeaway chips,g,Medium,14.77270715,-40.68060259,yes,DOWN,4.109088383,1979,44.6630554
198,3,,,Instant potato,,g,Very High,-42.003242,-48.14275404,,,32.55132549,1979,2.548886872
199,3,,,Canned potatoes,,g,Very High,15.43742381,-44.12790324,yes,DOWN,12.9859698,1979,4.541675166
200,3,,,Crisps and potato snacks,,g,Low,-2.968019061,4.6479774,,,1.799402827,1979,22.36155062
201,3,,,"Other potato products, frozen or not frozen",,g,Medium,-6.554858378,-8.388274528,,,3.05721769,1979,9.545831741
cat811,1,"Fresh and processed fruit and vegetables, excluding potatoes",,,,g,Very Low,-4.50316823,-9.7041966,yes,DOWN,1.012205074,1979,1999.406058
cat720,1,"Fresh and processed vegetables, excluding potatoes",,,,g,Very Low,-1.661070986,-7.471113607,yes,DOWN,1.223890518,1979,1203.168427
162171,2,,Fresh green vegetables,,,g,Low,-11.00742194,-7.459745561,,,2.872963008,1979,322.3470077
162,3,,,Fresh cabbages,,g,Medium,-30.37633564,-1.21542208,,,12.95752197,1979,122.3314132
163,3,,,Fresh brussels sprouts,,g,High,-7.087048902,-7.806025916,,,5.685445866,1979,51.10535983
164,3,,,Fresh cauliflower,,g,Medium,-4.974879605,-11.05155504,,DOWN,2.466045587,1979,55.60524185
167,3,,,Leafy salads fresh,,g,Low,-6.539679441,1.654100446,,,1.961905854,1979,39.0423535
16701,4,,,,Lettuce and leafy salads,g,Medium,-5.363367505,6.267462784,,,2.548946866,1979,39.0423535
16702,4,,,,Prepared lettuce salads,g,Medium,-8.900653998,-6.783569709,,,2.913646047,1979,
168,3,,,Fresh peas,,g,High,-1.003885438,-29.28368529,,DOWN,6.92934318,1979,11.60469687
169,3,,,Fresh beans,,g,Medium,-16.90681264,-31.66821487,yes,DOWN,4.793407727,1979,39.0615821
171,3,,,Other fresh green vegetables,,g,Medium,8.856039696,0.498643679,,,4.184371123,1979,3.596360329
172183,2,,Other fresh vegetables,,,g,Low,-0.961568228,-9.591725913,yes,DOWN,1.39849554,1979,455.6058286
172,3,,,Fresh carrots,,g,Low,-5.65747505,-6.822977875,,DOWN,2.10408845,1979,107.7865895
173,3,,,Fresh turnips and swede,,g,High,1.151399607,-25.55382338,yes,DOWN,5.860453618,1979,38.79750342
174,3,,,Other fresh root vegetables,,g,Medium,-9.049962235,-14.76962787,,DOWN,3.446864498,1979,24.28981982
175,3,,,"Fresh onions, leeks and shallots",,g,Medium,9.016354103,-7.406346023,,DOWN,3.029381176,1979,96.64581838
